argumentTypeId	argumentTypeName	sourceTaxonName	sourceTaxonId	sourceTaxonIds	interactionTypeName	interactionTypeId	targetTaxonName	targetTaxonId	targetTaxonIds	sourceBodyPartName	sourceBodyPartId	referenceDoi	referenceCitation
	support	Reticulitermes santonensis	NCBI:txid127387	NCBI:txid127387|WD:Q114967138|PPSDB:Q333	host of		Pyrsonympha vertens	NCBI:txid2005061	NCBI:txid2005061|WD:Q122067720|PPSDB:Q334	lumen of digestive tract	UBERON_0006909	10.1128/AEM.71.3.1473-1479.2005	Stingl, U., Radek, R., Yang, H. and Brune, A. (2005). “ Endomicrobia ”: Cytoplasmic Symbionts of Termite Gut Protozoa Form a Separate Phylum of Prokaryotes. Applied and Environmental Microbiology 71, 1473–1479.
	support	Reticulitermes santonensis	NCBI:txid127387	NCBI:txid127387|WD:Q114967138|PPSDB:Q333	host of		Trichonympha agilis	NCBI:txid63628	NCBI:txid63628|WD:Q122069629|PPSDB:Q331	lumen of digestive tract	UBERON_0006909	10.1128/AEM.71.3.1473-1479.2005	Stingl, U., Radek, R., Yang, H. and Brune, A. (2005). “ Endomicrobia ”: Cytoplasmic Symbionts of Termite Gut Protozoa Form a Separate Phylum of Prokaryotes. Applied and Environmental Microbiology 71, 1473–1479.
	support	Reticulitermes speratus	NCBI:txid60591	NCBI:txid60591|WD:Q5977511|PPSDB:Q2129	host of		Dinenympha leidyi	NCBI:txid2847784	NCBI:txid2847784|WD:Q126618063|PPSDB:Q371	lumen of digestive tract	UBERON_0006909	10.1038/S41396-018-0297-4	Utami, Y. D., Kuwahara, H., Igai, K., Murakami, T., Sugaya, K., Morikawa, T., Nagura, Y., Yuki, M., Deevong, P., Inoue, T., et al. (2018). Genome analyses of uncultured TG2/ZB3 bacteria in ‘Margulisbacteria’ specifically attached to ectosymbiotic spirochetes of protists in the termite gut. The ISME Journal 13, 455–467.
	support	Reticulitermes speratus	NCBI:txid60591	NCBI:txid60591|WD:Q5977511|PPSDB:Q2129	host of		Dinenympha parva	NCBI:txid210203	NCBI:txid210203|PPSDB:Q2125	lumen of digestive tract	UBERON_0006909	10.1111/J.1574-6941.2000.TB00745.X	Tokura, M., Ohkuma, M. and Kudo, T. (2000). Molecular phylogeny of methanogens associated with flagellated protists in the gut and with the gut epithelium of termites. FEMS Microbiology Ecology 33, 233–240.
	support	Reticulitermes speratus	NCBI:txid60591	NCBI:txid60591|WD:Q5977511|PPSDB:Q2129	host of		Microjoenia sp. ex Reticulitermes speratus		PPSDB:Q2126	lumen of digestive tract	UBERON_0006909	10.1111/J.1574-6941.2000.TB00745.X	Tokura, M., Ohkuma, M. and Kudo, T. (2000). Molecular phylogeny of methanogens associated with flagellated protists in the gut and with the gut epithelium of termites. FEMS Microbiology Ecology 33, 233–240.
	support	Reticulitermes speratus	NCBI:txid60591	NCBI:txid60591|WD:Q5977511|PPSDB:Q2129	host of		Teranympha mirabilis	NCBI:txid285686	NCBI:txid285686|WD:Q126618098|PPSDB:Q368	lumen of digestive tract	UBERON_0006909	10.1073/PNAS.1423979112	Ohkuma, M., Noda, S., Hattori, S., Iida, T., Yuki, M., Starns, D., Inoue, J., Darby, A. C. and Hongoh, Y. (2015). Acetogenesis from H2plus CO2and nitrogen fixation by an endosymbiotic spirochete of a termite-gut cellulolytic protist. Proceedings of the National Academy of Sciences 112, 10224–10230.
	support	Reticulitermes speratus	NCBI:txid60591	NCBI:txid60591|WD:Q5977511|PPSDB:Q2129	host of		Teranympha mirabilis	NCBI:txid285686	NCBI:txid285686|WD:Q126618098|PPSDB:Q368	lumen of digestive tract	UBERON_0006909	10.1264/JSME2.ME17096	Noda, S., Shimizu, D., Yuki, M., Kitade, O. and Ohkuma, M. (2018). Host-Symbiont Cospeciation of Termite-Gut Cellulolytic Protists of the Genera Teranympha and Eucomonympha and their Treponema Endosymbionts. Microbes and Environments 33, 26–33.
	support	Reticulitermes yaeyamanus	NCBI:txid104033	NCBI:txid104033|PPSDB:Q2339	host of		Teranympha sp. RyTera1A	NCBI:txid2010864	NCBI:txid2010864|PPSDB:Q2335	lumen of digestive tract	UBERON_0006909	10.1264/JSME2.ME17096	Noda, S., Shimizu, D., Yuki, M., Kitade, O. and Ohkuma, M. (2018). Host-Symbiont Cospeciation of Termite-Gut Cellulolytic Protists of the Genera Teranympha and Eucomonympha and their Treponema Endosymbionts. Microbes and Environments 33, 26–33.
		Reticulomyxa filosa	NCBI:txid46433	NCBI:txid46433|WD:Q1865437|PPSDB:Q2163	host of		Midichloriaceae endosymbiont of Reticulomyxa filosa		PPSDB:Q2161				
	support	Reticulomyxa filosa	NCBI:txid46433	NCBI:txid46433|WD:Q1865437|PPSDB:Q2163	host of		Midichloriaceae endosymbiont of Reticulomyxa filosa		PPSDB:Q2161			10.1016/J.CUB.2013.11.027	Glöckner, G., Hülsmann, N., Schleicher, M., Noegel, A. A., Eichinger, L., Gallinger, C., Pawlowski, J., Sierra, R., Euteneuer, U., Pillet, L., et al. (2014). The Genome of the Foraminiferan Reticulomyxa filosa. Current Biology 24, 11–18.
	support	Reticulomyxa filosa	NCBI:txid46433	NCBI:txid46433|WD:Q1865437|PPSDB:Q2163	host of		Midichloriaceae endosymbiont of Reticulomyxa filosa		PPSDB:Q2161			10.1038/S41467-024-45351-7	Castelli, M., Nardi, T., Gammuto, L., Bellinzona, G., Sabaneyeva, E., Potekhin, A., Serra, V., Petroni, G. and Sassera, D. (2024). Host association and intracellularity evolved multiple times independently in the Rickettsiales. Nature Communications 15,.
	support	Retractinympha glossotermitis	NCBI:txid3059430	NCBI:txid3059430|WD:Q127438691|PPSDB:Q2176	host of		unclassified prokaryote		PPSDB:Q1780	cytosol	GO:0005829	10.3389/FEVO.2023.1111484	Radek, R., Platt, K., Öztas, D., Šobotník, J., Sillam-Dussès, D., Hanus, R. and Brune, A. (2023). New insights into the coevolutionary history of termites and their gut flagellates: Description of Retractinympha glossotermitis gen. nov. sp. nov. (Retractinymphidae fam. nov.). Frontiers in Ecology and Evolution 11,.
	support	Rhizamoeba neglecta	NCBI:txid670882	NCBI:txid670882|WD:Q126619744|PPSDB:Q156	host of		unclassified prokaryote		PPSDB:Q1780	cytosol	GO:0005829	10.1016/J.EJOP.2009.04.002	Smirnov, A., Nassonova, E., Fahrni, J. and Pawlowski, J. (2009). Rhizamoeba neglecta n. sp. (Amoebozoa, Tubulinea) from the bottom sediments of freshwater Lake Leshevoe (Valamo Island, North-Western Russia), with notes on the phylogeny of the order Leptomyxida. European Journal of Protistology 45, 251–259.
	support	Rhizosolenia clevei		WD:Q67899535|PPSDB:Q246	host of		Richelia intracellularis	NCBI:txid1164990	NCBI:txid1164990|WD:Q67346059|PPSDB:Q245	periplasmic space	GO_0042597	10.1111/J.1439-0485.1990.TB00233.X	Villareal, T. A. (1990). Laboratory Culture and Preliminary Characterization of the Nitrogen‐Fixing Rhizosolenia‐Richelia Symbiosis. Marine Ecology 11, 117–132.
	support	Rhizosolenia clevei		WD:Q67899535|PPSDB:Q246	host of		Richelia intracellularis	NCBI:txid1164990	NCBI:txid1164990|WD:Q67346059|PPSDB:Q245	periplasmic space	GO_0042597	10.1038/ISMEJ.2008.56	Zeev, E. B., Yogev, T., Man-Aharonovich, D., Kress, N., Herut, B., Béjà, O. and Berman-Frank, I. (2008). Seasonal dynamics of the endosymbiotic, nitrogen-fixing cyanobacterium Richelia intracellularis in the eastern Mediterranean Sea. The ISME Journal 2, 911–923.
	support	Rhogostoma kyoshii	NCBI:txid2691104	NCBI:txid2691104|WD:Q126618040|PPSDB:Q635	host of		Legionella sp. symbiont of Rhogostoma kyoshi		PPSDB:Q634	cytoplasm	GO:0005737	10.3389/FCIMB.2021.642216	Solbach, M. D., Bonkowski, M. and Dumack, K. (2021). Novel Endosymbionts in Rhizarian Amoebae Imply Universal Infection of Unrelated Free-Living Amoebae by Legionellales. Frontiers in Cellular and Infection Microbiology 11,.
	support	Rhogostoma pseudocylindrica	NCBI:txid2691107	NCBI:txid2691107|WD:Q126618045|PPSDB:Q633	host of		Candidatus Megaira telluris	NCBI:txid2690157	NCBI:txid2690157|PPSDB:Q632	cytoplasm	GO:0005737	10.3389/FCIMB.2021.642216	Solbach, M. D., Bonkowski, M. and Dumack, K. (2021). Novel Endosymbionts in Rhizarian Amoebae Imply Universal Infection of Unrelated Free-Living Amoebae by Legionellales. Frontiers in Cellular and Infection Microbiology 11,.
	support	Rhopalodia gibba	NCBI:txid245179	NCBI:txid245179|WD:Q49599955|PPSDB:Q250	host of		cyanobacterial symbiont of Rhopalodia gibba		PPSDB:Q251	cytoplasm	GO:0005737	10.1093/MOLBEV/MSH086	Prechtl, J., Kneip, C., Lockhart, P., Wenderoth, K. and Maier, U.-G. (2004). Intracellular Spheroid Bodies of Rhopalodia gibba Have Nitrogen-Fixing Apparatus of Cyanobacterial Origin. Molecular Biology and Evolution 21, 1477–1481.
	support	Rhopalodia gibba	NCBI:txid245179	NCBI:txid245179|WD:Q49599955|PPSDB:Q250	host of		cyanobacterium symbiont of Rhopalodia gibba	NCBI:txid309035	NCBI:txid309035|PPSDB:Q1685	cytoplasm	GO:0005737	10.1007/S10265-010-0355-0	Nakayama, T., Ikegami, Y., Nakayama, T., Ishida, K., Inagaki, Y. and Inouye, I. (2010). Spheroid bodies in rhopalodiacean diatoms were derived from a single endosymbiotic cyanobacterium. Journal of Plant Research 124, 93–97.
	support	Rhopalodia gibberula	NCBI:txid941928	NCBI:txid941928|WD:Q49603838|PPSDB:Q1697	host of		cyanobacterium endosymbiont of Rhopalodia gibberula	NCBI:txid1763363	NCBI:txid1763363|PPSDB:Q1698	cytoplasm	GO:0005737	10.1038/S41598-017-13578-8	Nakayama, T. and Inagaki, Y. (2017). Genomic divergence within non-photosynthetic cyanobacterial endosymbionts in rhopalodiacean diatoms. Scientific Reports 7,.
	support	Rhynchobodo armata		PPSDB:Q414	host of		unclassified prokaryote		PPSDB:Q1780	cytosol	GO:0005829		Ossipov, Dmitry V., Serguei A. Karpov, Alexey V. Smirnov, and Maria S. Rautian. “Peculiarities of the Symbiotic Systems of Protists with Diverse Patterns of Cellular Organisation.” Acta Protozoologica 36, no. 1 (1997): 3–21.
	support	Rhynchomonas nasuta	NCBI:txid127150	NCBI:txid127150|WD:Q68528839|PPSDB:Q413	host of		unclassified prokaryote		PPSDB:Q1780	cytoplasm	GO:0005737		Ossipov, Dmitry V., Serguei A. Karpov, Alexey V. Smirnov, and Maria S. Rautian. “Peculiarities of the Symbiotic Systems of Protists with Diverse Patterns of Cellular Organisation.” Acta Protozoologica 36, no. 1 (1997): 3–21.
	support	Rutilus rutilus	NCBI:txid48668	NCBI:txid48668|WD:Q182976|PPSDB:Q1678	host of		Nuclearia pattersoni	NCBI:txid244253	NCBI:txid244253|WD:Q16124442|PPSDB:Q106	gill	UBERON_0002535	10.14411/FP.2003.030	Dyková, I., Veverková, M., Fiala, I., Macháčková, B. and Pecková, H. (2003). Nuclearia pattersoni sp. n. (Filosea), a new species of amphizoic amoeba isolated from gills of roach (Rutilus rutilus), and its rickettsial endosymbiont. Folia Parasitologica 50, 161–170.
	support	Saccamminid from Santa Barbara Basin		PPSDB:Q2261	host of		Gammaproteobacteria sp. ex Clade L allogromiid from Santa Barbara Basin		PPSDB:Q2262	cytoplasm	GO:0005737	10.1038/ISMEJ.2011.171	Bernhard, J. M., Edgcomb, V. P., Casciotti, K. L., McIlvin, M. R. and Beaudoin, D. J. (2011). Denitrification likely catalyzed by endobionts in an allogromiid foraminifer. The ISME Journal 6, 951–960.
	support	Saccamminid from Santa Barbara Basin		PPSDB:Q2261	host of		Gammaproteobacteria sp. ex Clade L allogromiid from Santa Barbara Basin		PPSDB:Q2262	cytoplasm	GO:0005737	10.1029/2005JG000158	Bernhard, J. M., Habura, A. and Bowser, S. S. (2006). An endobiont‐bearing allogromiid from the Santa Barbara Basin: Implications for the early diversification of foraminifera. Journal of Geophysical Research: Biogeosciences 111,.
	support	Saccamoeba lacustris	NCBI:txid704142	NCBI:txid704142|WD:Q126619847|PPSDB:Q149	is killed by	RO_0002627	Candidatus Mesochlamydia elodeae	NCBI:txid1108048	NCBI:txid1108048|WD:Q126489957|PPSDB:Q1594	cytoplasm	GO:0005737	10.1007/S00436-012-3213-2	Corsaro, D., Müller, K.-D., Wingender, J. and Michel, R. (2012). “Candidatus Mesochlamydia elodeae” (Chlamydiae: Parachlamydiaceae), a novel chlamydia parasite of free-living amoebae. Parasitology Research 112, 829–838.
	support	Saccamoeba lacustris	NCBI:txid704142	NCBI:txid704142|WD:Q126619847|PPSDB:Q149	is killed by	RO_0002627	Candidatus Metachlamydia lacustris	NCBI:txid704159	NCBI:txid704159|WD:Q126489958|PPSDB:Q150	cytoplasm	GO:0005737	10.1016/J.EJOP.2009.11.002	Corsaro, D., Michel, R., Walochnik, J., Müller, K.-D. and Greub, G. (2010). Saccamoeba lacustris, sp. nov. (Amoebozoa: Lobosea: Hartmannellidae), a new lobose amoeba, parasitized by the novel chlamydia ‘Candidatus Metachlamydia lacustris’ (Chlamydiae: Parachlamydiaceae). European Journal of Protistology 46, 86–95.
	support	Saccamoeba lacustris	NCBI:txid704142	NCBI:txid704142|WD:Q126619847|PPSDB:Q149	host of		Sphingomonas koreensis	NCBI:txid93064	NCBI:txid93064|WD:Q26287169|PPSDB:Q1595	cytoplasm	GO:0005737	10.1007/S00436-012-3213-2	Corsaro, D., Müller, K.-D., Wingender, J. and Michel, R. (2012). “Candidatus Mesochlamydia elodeae” (Chlamydiae: Parachlamydiaceae), a novel chlamydia parasite of free-living amoebae. Parasitology Research 112, 829–838.
	support	Saccamoeba lacustris	NCBI:txid704142	NCBI:txid704142|WD:Q126619847|PPSDB:Q149	host of		Variovorax paradoxus	NCBI:txid34073	NCBI:txid34073|WD:Q16993380|PPSDB:Q148	cytoplasm	GO:0005737	10.1016/J.EJOP.2009.11.002	Corsaro, D., Michel, R., Walochnik, J., Müller, K.-D. and Greub, G. (2010). Saccamoeba lacustris, sp. nov. (Amoebozoa: Lobosea: Hartmannellidae), a new lobose amoeba, parasitized by the novel chlamydia ‘Candidatus Metachlamydia lacustris’ (Chlamydiae: Parachlamydiaceae). European Journal of Protistology 46, 86–95.
	support	Salpingoeca rosetta	NCBI:txid946362	NCBI:txid946362|WD:Q42266354|PPSDB:Q98	morphogenesis is influenced by		Algoriphagus machipongonensis	NCBI:txid388413	NCBI:txid388413|WD:Q25834811|PPSDB:Q99	extracellular region	GO:0005576	10.7554/ELIFE.00013	Alegado, R. A., Brown, L. W., Cao, S., Dermenjian, R. K., Zuzow, R., Fairclough, S. R., Clardy, J. and King, N. (2012). A bacterial sulfonolipid triggers multicellular development in the closest living relatives of animals. eLife 1,.
	support	Saprodinium dentatum	NCBI:txid2022782	NCBI:txid2022782|WD:Q62002749|PPSDB:Q623	host of		unclassified prokaryote		PPSDB:Q1780	cytoplasm	GO:0005737	10.1111/J.1550-7408.1991.TB04443.X	SCHRENK, H. and BARDELE, C. F. (1991). The Fine Structure of Saprodinium dentatum Lauterborn, 1908 as a Representative of the Odontostomatida (Ciliophora). The Journal of Protozoology 38, 278–293.
	support	Saprodinium halophila		PPSDB:Q475	host of		methanogenic endosymbiont of Saprodinium halophila		PPSDB:Q476	cytoplasm	GO:0005737	10.1016/S0932-4739(11)80143-4	Fenchel, T. and Finlay, B. J. (1991). The biology of free-living anaerobic ciliates. European Journal of Protistology 26, 201–215.
	support	Sarcophaga sp.		PPSDB:Q1735	host of		Kentomonas sorsogonicus	NCBI:txid1576587	NCBI:txid1576587|WD:Q126617912|PPSDB:Q1248	lumen of digestive tract	UBERON_0006909	10.1016/J.PROTIS.2014.09.002	Votýpka, J., Kostygov, A. Y., Kraeva, N., Grybchuk-Ieremenko, A., Tesařová, M., Grybchuk, D., Lukeš, J. and Yurchenko, V. (2014). Kentomonas gen. n., a New Genus of Endosymbiont-containing Trypanosomatids of Strigomonadinae subfam. n. Protist 165, 825–838.
	support	Schistocerca gregaria		WD:Q281634|PPSDB:Q1659	host of		Gregarina garnhami		WD:Q89355358|PPSDB:Q538	gut wall	UBERON_0000328	10.1007/BF00239219	Mackenzie, C. and Walker, MurielH. (1979). Bacteria-like structures in the endoplasm of Gregarina garnhami (Eugregarinida, Protozoa). Cell and Tissue Research 202,.
	support	Scuticociliatia sp. GW7	NCBI:txid2555681	NCBI:txid2555681|PPSDB:Q612	host of		Candidatus Hydrogenosomobacter endosymbioticus	NCBI:txid2558174	NCBI:txid2558174|WD:Q126489945|PPSDB:Q613	cytoplasm	GO:0005737	10.1128/AEM.00854-19	Takeshita, K., Yamada, T., Kawahara, Y., Narihiro, T., Ito, M., Kamagata, Y. and Shinzato, N. (2019). Tripartite Symbiosis of an Anaerobic Scuticociliate with Two Hydrogenosome-Associated Endosymbionts, a Holospora -Related Alphaproteobacterium and a Methanogenic Archaeon. Applied and Environmental Microbiology 85,.
	support	Scuticociliatia sp. GW7	NCBI:txid2555681	NCBI:txid2555681|PPSDB:Q612	host of		methanogenic endosymbiont of Scuticociliatia sp. GW7	NCBI:txid2558173	NCBI:txid2558173|PPSDB:Q614	cytoplasm	GO:0005737	10.1128/AEM.00854-19	Takeshita, K., Yamada, T., Kawahara, Y., Narihiro, T., Ito, M., Kamagata, Y. and Shinzato, N. (2019). Tripartite Symbiosis of an Anaerobic Scuticociliate with Two Hydrogenosome-Associated Endosymbionts, a Holospora -Related Alphaproteobacterium and a Methanogenic Archaeon. Applied and Environmental Microbiology 85,.
	support	Solenicola setigera	NCBI:txid877583	NCBI:txid877583|WD:Q109699962|PPSDB:Q272	host of		Synechococcus symbiont of Solenicola setigera		PPSDB:Q271	external encapsulating structure	GO:0030312	10.1007/S002270050401	Buck, K. R. and Bentham, W. N. (1998). A novel symbiosis between a cyanobacterium, Synechococcus sp., an aplastidic protist, Solenicola setigera , and a diatom, Leptocylindrus mediterraneus , in the open ocean. Marine Biology 132, 349–355.
	support	Solenicola setigera	NCBI:txid877583	NCBI:txid877583|WD:Q109699962|PPSDB:Q272	host of		Synechococcus symbiont of Solenicola setigera		PPSDB:Q271	external encapsulating structure	GO:0030312	10.2216/15-131.1	Gómez, F., Simão, T. L. L., Utz, L. R. P. and Lopes, R. M. (2016). The nature of the diatomLeptocylindrus mediterraneus(Bacillariophyceae), host of the enigmatic symbiosis with the stramenopileSolenicola setigera. Phycologia 55, 265–273.
	support	Solenicola setigera	NCBI:txid877583	NCBI:txid877583|WD:Q109699962|PPSDB:Q272	host of		Synechococcus symbiont of Solenicola setigera		PPSDB:Q271	external encapsulating structure	GO:0030312	10.1111/J.1462-2920.2010.02320.X	Gómez, F., Moreira, D., Benzerara, K. and López‐García, P. (2010). Solenicola setigera is the first characterized member of the abundant and cosmopolitan uncultured marine stramenopile group MAST‐3. Environmental Microbiology 13, 193–202.
	support	Sonderia vorax	NCBI:txid1249563	NCBI:txid1249563|WD:Q62002781|PPSDB:Q470	host of		unclassified prokaryote		PPSDB:Q1780	cytoplasm	GO:0005737	10.1111/J.1550-7408.1977.TB05294.X	FENCHEL, T., PERRY, T. and THANE, A. (1977). Anaerobiosis and Symbiosis with Bacteria in Free‐living Ciliates. The Journal of Protozoology 24, 154–163.
	support	Sonderia vorax	NCBI:txid1249563	NCBI:txid1249563|WD:Q62002781|PPSDB:Q470	host of		unclassified prokaryote		PPSDB:Q1780	cell surface	GO:0009986	10.1111/J.1550-7408.1977.TB05294.X	FENCHEL, T., PERRY, T. and THANE, A. (1977). Anaerobiosis and Symbiosis with Bacteria in Free‐living Ciliates. The Journal of Protozoology 24, 154–163.
	support	Spiculidendron corallicolum		WD:Q23757713|PPSDB:Q2221	host of		unclassified prokaryote		PPSDB:Q1780	cytoplasm	GO:0005737		Richardson, S.L. and Rützler, K. (1999). Bacterial Endosymbionts in the Agglutinating Foraminiferan Spiculidendron corallicolum Rützler and Richardson, 1996. Symbiosis, 26 : 299-312.
	support	Spirochaete ectosymbiont of Dinenympha leidyi		PPSDB:Q2152	host of		Candidatus Termititenax dinenymphae	NCBI:txid2218523	NCBI:txid2218523|WD:Q127433120|PPSDB:Q2153	cell surface	GO:0009986	10.1038/S41396-018-0297-4	Utami, Y. D., Kuwahara, H., Igai, K., Murakami, T., Sugaya, K., Morikawa, T., Nagura, Y., Yuki, M., Deevong, P., Inoue, T., et al. (2018). Genome analyses of uncultured TG2/ZB3 bacteria in ‘Margulisbacteria’ specifically attached to ectosymbiotic spirochetes of protists in the termite gut. The ISME Journal 13, 455–467.
	support	Spirochaete ectosymbiont of Oxymonas sp. ex Neotermes koshunensis		PPSDB:Q2155	host of		Candidatus Termititenax aidoneus	NCBI:txid2218524	NCBI:txid2218524|WD:Q127433125|PPSDB:Q2156	cell surface	GO:0009986	10.1038/S41396-018-0297-4	Utami, Y. D., Kuwahara, H., Igai, K., Murakami, T., Sugaya, K., Morikawa, T., Nagura, Y., Yuki, M., Deevong, P., Inoue, T., et al. (2018). Genome analyses of uncultured TG2/ZB3 bacteria in ‘Margulisbacteria’ specifically attached to ectosymbiotic spirochetes of protists in the termite gut. The ISME Journal 13, 455–467.
	support	Spirochaete ectosymbiont of Oxymonas sp. ex Neotermes koshunensis		PPSDB:Q2155	host of		Candidatus Termititenax persephonae	NCBI:txid2218525	NCBI:txid2218525|WD:Q127433127|PPSDB:Q2157	cell surface	GO:0009986	10.1038/S41396-018-0297-4	Utami, Y. D., Kuwahara, H., Igai, K., Murakami, T., Sugaya, K., Morikawa, T., Nagura, Y., Yuki, M., Deevong, P., Inoue, T., et al. (2018). Genome analyses of uncultured TG2/ZB3 bacteria in ‘Margulisbacteria’ specifically attached to ectosymbiotic spirochetes of protists in the termite gut. The ISME Journal 13, 455–467.
